topology,algo,run,phase,switch,init_assigned_controller,assigned_controller,is_migrated,init_path,final_path,init_solver_prop_ms,init_solver_total_rt_ms,init_real_queue_ms,init_switch_load,init_scaled_switch_load,solver_prop_ms,solver_queue_ms,solver_total_rt_ms,real_queue_ms,delta_rt_if_migrated,cc_transfer_ms,steiner_ms,load_scale_alpha,scaled_switch_load,alpha,beta,link_sens,k_paths,load_sens,controller_sens
Geant2010,SM,0,B1,37,3,3,0,37->36->3,,11.195232,inf,0.0,277,277,11.195232,5.112474,35.162509,5.112474,0.0,0.0,0.0,0,277,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,1,1,1,0,1,,0.0,3.31181,0.0,154,154,0.0,1.052853,3.549534,1.052853,0.0,0.0,0.0,0,154.0,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,2,2,2,0,2,,0.0,3.339425,0.0,171,171,0.0,4.432624,6.929305,4.432624,0.0,0.0,0.0,0,171.0,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,3,3,3,0,3,,0.0,4.471404,0.0,163,163,0.0,1.974724,4.471404,1.974724,0.0,0.0,0.0,0,163,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,4,4,4,0,4,,0.0,inf,0.0,152,152,0.0,23.923445,26.420126,23.923445,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,5,5,5,0,5,,0.0,inf,0.0,216,216,0.0,87.719298,90.215979,87.719298,0.0,0.0,0.0,0,216.0,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,6,6,6,0,6,,0.0,inf,0.0,179,179,0.0,156.25,158.746681,156.25,0.0,0.0,0.0,0,179.0,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,7,7,7,0,7,,0.0,inf,0.0,202,202,0.0,156.25,158.746681,156.25,0.0,0.0,0.0,0,202.0,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,8,7,7,0,8->7,,0.281484,inf,0.0,220,220,0.281484,156.25,159.028165,156.25,0.0,0.0,0.0,0,220,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,9,7,7,0,9->6->7,,0.81476,inf,0.0,191,191,0.81476,156.25,159.561441,156.25,0.0,0.0,0.0,0,191,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,10,7,7,0,10->6->7,,0.965363,inf,0.0,183,183,0.965363,156.25,159.712044,156.25,0.0,0.0,0.0,0,183,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,11,7,7,0,11->14->13->1->2->7,,2.373226,inf,0.0,180,180,2.373226,156.25,161.119907,156.25,0.0,0.0,0.0,0,180,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,12,7,7,0,12->14->13->1->2->7,,2.585324,inf,0.0,121,121,2.585324,156.25,161.332005,156.25,0.0,0.0,0.0,0,121,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,13,7,2,1,13->1->2->7,,0.98651,inf,0.0,166,166,0.673324,4.432624,7.602629,4.432624,0.0,0.0,0.0,0,166.0,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,14,7,7,0,14->13->1->2->7,,1.784872,inf,0.0,147,147,1.784872,156.25,160.531553,156.25,0.0,0.0,0.0,0,147.0,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,15,7,2,1,15->14->13->1->2->7,,2.431862,inf,0.0,187,187,1.762222,4.432624,8.691527,4.432624,0.0,0.0,0.0,0,187,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,16,7,7,0,16->15->3->4->1->2->7,,3.218547,inf,0.0,184,184,3.218547,156.25,161.965228,156.25,0.0,0.0,0.0,0,184,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,17,6,5,1,17->15->3->4->1->2->7->6,,3.482174,inf,0.0,144,144,3.904588,87.719298,94.120567,87.719298,0.0,0.0,0.0,0,144,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,18,6,6,0,18->17->15->14->13->1->2->7->6,,4.310098,inf,0.0,165,165,3.953645,156.25,162.700326,156.25,0.0,0.0,0.0,0,165,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,19,6,6,0,19->11->14->13->1->2->7->6,,3.348361,inf,0.0,171,171,3.348361,156.25,162.095042,156.25,0.0,0.0,0.0,0,171,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,20,6,6,0,20->19->11->14->13->1->2->7->6,,3.671236,inf,0.0,193,193,3.671236,156.25,162.417917,156.25,0.0,0.0,0.0,0,193,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,21,6,2,1,21->20->19->11->14->13->1->2->7->6,,3.965369,inf,0.0,207,207,3.104824,4.432624,10.034129,4.432624,0.0,0.0,0.0,0,207,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,22,6,6,0,22->32->27->13->1->2->7->6,,4.272235,inf,0.0,179,179,3.356531,156.25,162.103212,156.25,0.0,0.0,0.0,0,179,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,23,6,6,0,23->25->18->36->37->3->4->1->2->7->6,,6.75618,inf,0.0,202,202,4.498881,156.25,163.245562,156.25,0.0,0.0,0.0,0,202,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,24,6,6,0,24->21->20->19->11->14->13->1->2->7->6,,4.298659,inf,0.0,185,185,4.298659,156.25,163.04534,156.25,0.0,0.0,0.0,0,185,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,25,5,5,0,25->22->14->13->1->2->7->6->5,,5.548343,inf,0.0,187,187,5.100192,87.719298,95.316171,87.719298,0.0,0.0,0.0,0,187,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,26,6,6,0,26->27->13->1->2->7->6,,2.946046,inf,0.0,154,154,2.946046,156.25,161.692727,156.25,0.0,0.0,0.0,0,154,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,27,5,5,0,27->13->1->2->7->6->5,,3.109974,inf,0.0,169,169,3.109974,87.719298,93.325953,87.719298,0.0,0.0,0.0,0,169,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,28,5,2,1,28->2->7->6->5,,2.322574,inf,0.0,190,190,1.039615,4.432624,7.96892,4.432624,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,29,5,5,0,29->35->28->2->7->6->5,,3.601193,inf,0.0,162,162,3.601193,87.719298,93.817172,87.719298,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,30,5,5,0,30->38->5,,1.073307,inf,0.0,194,194,1.073307,87.719298,91.289287,87.719298,0.0,0.0,0.0,0,194,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,31,5,5,0,31->28->2->7->6->5,,3.344509,inf,0.0,156,156,3.344509,87.719298,93.560488,87.719298,0.0,0.0,0.0,0,156,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,32,5,2,1,32->27->13->1->2->7->6->5,,3.416032,inf,0.0,211,211,2.133073,4.432624,9.062378,4.432624,0.0,0.0,0.0,0,211,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,33,5,5,0,33->35->28->2->7->6->5,,3.205445,inf,0.0,195,195,3.205445,87.719298,93.421424,87.719298,0.0,0.0,0.0,0,195,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,34,4,4,0,34->32->27->13->1->4,,2.715415,inf,0.0,149,149,2.715415,23.923445,29.13554,23.923445,0.0,0.0,0.0,0,149,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,35,4,4,0,35->28->2->1->4,,2.174252,inf,0.0,140,140,2.174252,23.923445,28.594378,23.923445,0.0,0.0,0.0,0,140,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,36,4,4,0,36->37->3->4,,2.092151,inf,0.0,154,154,2.092151,23.923445,28.512277,23.923445,0.0,0.0,0.0,0,154,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,37,4,1,1,37->3->4,,1.106705,inf,0.0,277,277,1.431529,1.052853,4.981064,1.052853,0.0,0.0,0.0,0,277,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,38,4,4,0,38->5->6->7->2->1->4,,2.862129,inf,0.0,178,178,2.862129,23.923445,29.282255,23.923445,0.0,0.0,0.0,0,178,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,39,4,4,0,39->40->5->6->7->2->1->4,,2.92955,inf,0.0,185,185,2.92955,23.923445,29.349676,23.923445,0.0,0.0,0.0,0,185,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,40,4,4,0,40->5->6->7->2->1->4,,2.469348,inf,0.0,199,199,2.469348,23.923445,28.889474,23.923445,0.0,0.0,0.0,0,199,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,41,4,4,0,41->9->6->7->2->1->4,,2.058885,inf,0.0,182,182,2.058885,23.923445,28.47901,23.923445,0.0,0.0,0.0,0,182,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,42,3,3,0,42->44->37->3,,2.668991,7.140395,0.0,161,161,2.668991,1.974724,7.140395,1.974724,0.0,0.0,0.0,0,161,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,43,3,3,0,43->44->37->3,,3.219769,7.691174,0.0,162,162,3.219769,1.974724,7.691174,1.974724,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,44,3,3,0,44->37->3,,1.841616,6.31302,0.0,138,138,1.841616,1.974724,6.31302,1.974724,0.0,0.0,0.0,0,138,0.5,0.5,0.0,5,0.0,0.0
Palmetto,SM,0,B1,45,3,3,0,45->36->37->3,,2.632078,7.103482,0.0,192,192,2.632078,1.974724,7.103482,1.974724,0.0,0.0,0.0,0,192,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,1,1,1,0,1,,0.0,55.700762,0.0,154,154,0.0,0.867152,55.700762,0.867152,0.0,0.0,0.0,0,154,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,2,2,2,0,2,,0.0,55.732082,0.0,171,171,0.0,1.926782,56.760392,1.926782,0.0,0.0,0.0,0,171,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,3,3,3,0,3,,0.0,55.761425,0.0,163,163,0.0,30.487805,85.321414,30.487805,0.0,0.0,0.0,0,163,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,4,4,4,0,4,,0.0,inf,0.0,152,152,0.0,7.861635,62.695245,7.861635,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,5,5,5,0,5,,0.0,inf,0.0,216,216,0.0,108.695652,163.529262,108.695652,0.0,0.0,0.0,0,216,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,6,6,6,0,6,,0.0,inf,0.0,179,179,0.0,13.297872,68.131482,13.297872,0.0,0.0,0.0,0,179,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,7,7,2,1,7,,0.0,inf,0.0,202,202,1.12607,1.926782,57.886462,1.926782,0.0,0.0,0.0,0,202,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,8,8,8,0,8,,0.0,inf,0.0,220,220,0.0,16.778523,71.612133,16.778523,0.0,0.0,0.0,0,220,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,9,8,8,0,9->34->5->8,,9.25323,inf,0.0,191,191,9.25323,16.778523,80.865363,16.778523,0.0,0.0,0.0,0,191,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,10,8,8,0,10->9->34->5->8,,9.706646,inf,0.0,183,183,9.706646,16.778523,81.318778,16.778523,0.0,0.0,0.0,0,183,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,11,8,7,1,11->20->19->18->17->15->14->30->44->45->46->47->3->2->7->8,,49.28871,inf,0.0,180,180,46.6707,238.095238,339.599547,238.095238,0.0,0.0,0.0,0,180,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,12,8,7,1,12->22->17->15->14->30->35->46->47->3->2->7->8,,52.014376,inf,0.0,121,121,46.700571,238.095238,339.629419,238.095238,0.0,0.0,0.0,0,121,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,13,8,8,0,13->41->36->32->34->5->8,,64.177688,inf,0.0,166,166,41.246824,16.778523,112.858957,16.778523,0.0,0.0,0.0,0,166,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,14,8,8,0,14->30->44->45->46->47->3->2->7->8,,39.043154,inf,0.0,147,147,39.043154,16.778523,110.655286,16.778523,0.0,0.0,0.0,0,147.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,15,8,8,0,15->14->30->44->45->46->47->3->2->7->8,,40.697216,inf,0.0,187,187,40.697216,16.778523,112.309349,16.778523,0.0,0.0,0.0,0,187.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,16,8,8,0,16->15->14->30->44->45->46->47->3->2->7->8,,42.023652,inf,0.0,184,184,42.023652,16.778523,113.635785,16.778523,0.0,0.0,0.0,0,184,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,17,7,7,0,17->15->14->30->44->45->46->47->3->2->7,,40.41554,inf,0.0,144,144,40.41554,238.095238,333.344387,238.095238,0.0,0.0,0.0,0,144.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,18,7,7,0,18->17->15->14->30->44->45->46->47->3->2->7,,42.214961,inf,0.0,165,165,42.214961,238.095238,335.143809,238.095238,0.0,0.0,0.0,0,165,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,19,7,7,0,19->18->17->15->14->30->44->45->46->47->3->2->7,,44.094077,inf,0.0,171,171,44.094077,238.095238,337.022925,238.095238,0.0,0.0,0.0,0,171,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,20,7,7,0,20->19->18->17->15->14->30->44->45->46->47->3->2->7,,44.991422,inf,0.0,193,193,44.991422,238.095238,337.920269,238.095238,0.0,0.0,0.0,0,193,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,21,7,2,1,21->24->17->15->14->30->44->45->46->47->3->2->7,,44.926035,inf,0.0,207,207,43.799964,1.926782,100.560356,1.926782,0.0,0.0,0.0,0,207,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,22,7,7,0,22->17->15->14->30->44->45->46->47->3->2->7,,45.4003,inf,0.0,179,179,45.4003,238.095238,338.329148,238.095238,0.0,0.0,0.0,0,179,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,23,7,7,0,23->21->24->17->15->14->30->44->45->46->47->3->2->7,,47.013614,inf,0.0,202,202,47.013614,238.095238,339.942462,238.095238,0.0,0.0,0.0,0,202,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,24,7,2,1,24->17->15->14->30->44->45->46->47->3->2->7,,44.044821,inf,0.0,185,185,42.918751,1.926782,99.679143,1.926782,0.0,0.0,0.0,0,185,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,25,6,6,0,25->26->22->17->15->14->30->44->45->46->47->3->5->6,,93.025739,inf,0.0,187,187,91.223164,13.297872,159.354645,13.297872,0.0,0.0,0.0,0,187,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,26,6,6,0,26->22->17->15->13->41->36->37->32->34->9->6,,111.969818,inf,0.0,154,154,82.750487,13.297872,150.881969,13.297872,0.0,0.0,0.0,0,154,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,27,6,6,0,27->28->9->6,,42.285817,inf,0.0,169,169,42.285817,13.297872,110.417299,13.297872,0.0,0.0,0.0,0,169,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,28,6,6,0,28->9->6,,40.534462,inf,0.0,190,190,40.534462,13.297872,108.665944,13.297872,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,29,6,5,1,29->30->44->45->46->48->39->28->9->6,,69.820099,inf,0.0,162,162,34.566442,108.695652,198.095704,108.695652,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,30,6,6,0,30->44->45->46->48->39->28->9->6,,68.816253,inf,0.0,194,194,68.816253,13.297872,136.947735,13.297872,0.0,0.0,0.0,0,194.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,31,6,5,1,31->34->9->6,,40.13513,inf,0.0,156,156,3.479888,108.695652,167.00915,108.695652,0.0,0.0,0.0,0,156,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,32,6,6,0,32->34->9->6,,41.126628,inf,0.0,211,211,41.126628,13.297872,109.25811,13.297872,0.0,0.0,0.0,0,211,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,33,5,5,0,33->31->34->5,,5.310901,inf,0.0,195,195,5.310901,108.695652,168.840162,108.695652,0.0,0.0,0.0,0,195,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,34,5,5,0,34->5,,2.553295,inf,0.0,149,149,2.553295,108.695652,166.082557,108.695652,0.0,0.0,0.0,0,149,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,35,5,5,0,35->46->47->3->5,,29.217176,inf,0.0,140,140,29.217176,108.695652,192.746437,108.695652,0.0,0.0,0.0,0,140,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,36,5,5,0,36->37->32->34->5,,20.918318,inf,0.0,154,154,19.907371,108.695652,183.436632,108.695652,0.0,0.0,0.0,0,154,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,37,5,3,1,37->32->34->5,,15.763364,inf,0.0,277,277,21.44486,30.487805,106.766274,30.487805,0.0,0.0,0.0,0,277,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,38,5,5,0,38->32->34->5,,15.392888,inf,0.0,178,178,15.392888,108.695652,178.92215,108.695652,0.0,0.0,0.0,0,178,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,39,5,3,1,39->28->34->5,,11.973179,inf,0.0,185,185,5.478151,30.487805,90.799566,30.487805,0.0,0.0,0.0,0,185,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,40,5,3,1,40->3->5,,7.127125,inf,0.0,199,199,1.445629,30.487805,86.767043,30.487805,0.0,0.0,0.0,0,199,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,41,4,4,0,41->13->29->30->44->45->46->47->3->4,,40.669916,inf,0.0,182,182,40.669916,7.861635,103.365161,7.861635,0.0,0.0,0.0,0,182,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,42,4,4,0,42->43->35->46->47->3->4,,51.844736,inf,0.0,161,161,49.392846,7.861635,112.088091,7.861635,0.0,0.0,0.0,0,161,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,43,4,4,0,43->35->30->44->45->46->47->3->4,,51.61829,inf,0.0,162,162,40.231655,7.861635,102.9269,7.861635,0.0,0.0,0.0,0,162,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,44,4,4,0,44->45->46->47->3->4,,28.326802,inf,0.0,138,138,28.326802,7.861635,91.022047,7.861635,0.0,0.0,0.0,0,138.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,45,4,4,0,45->46->47->3->4,,21.701304,inf,0.0,192,192,21.701304,7.861635,84.396549,7.861635,0.0,0.0,0.0,0,192.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,46,4,4,0,46->47->3->4,,15.757653,inf,0.0,193,193,15.757653,7.861635,78.452898,7.861635,0.0,0.0,0.0,0,193.0,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,47,4,3,1,47->3->4,,8.656278,inf,0.0,194,194,4.871951,30.487805,90.193365,30.487805,0.0,0.0,0.0,0,194,0.5,0.5,0.0,5,0.0,0.0
Bellcanada,SM,0,B1,48,4,3,1,48->46->47->3->4,,21.129897,inf,0.0,190,190,9.815242,30.487805,95.136656,30.487805,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,1,1,1,0,1,,0.0,15.926956,0.0,154.0,154.0,0.0,1.7934,16.883956,1.7934,0.0,0.0,0.0,0,154.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,2,2,2,0,2,,0.0,20.208263,0.0,171.0,171.0,0.0,5.117707,20.208263,5.117707,0.0,0.0,0.0,0,171.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,3,3,3,0,3,,0.0,inf,0.0,163.0,163.0,0.0,9.881423,24.971978,9.881423,0.0,0.0,0.0,0,163.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,4,4,4,0,4,,0.0,inf,0.0,152.0,152.0,0.0,104.166667,119.257222,104.166667,0.0,0.0,0.0,0,152.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,5,4,1,1,5->8->7->4,,11.517401,inf,0.0,216.0,216.0,7.033591,1.7934,23.917547,1.7934,0.0,0.0,0.0,0,216.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,6,4,4,0,6->9->4,,10.84589,inf,0.0,179.0,179.0,10.84589,104.166667,130.103112,104.166667,0.0,0.0,0.0,0,179.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,7,4,1,1,7->4,,5.777645,inf,0.0,202.0,202.0,1.297604,1.7934,18.18156,1.7934,0.0,0.0,0.0,0,202.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,8,4,1,1,8->7->4,,7.771976,inf,0.0,220.0,220.0,3.288166,1.7934,20.172122,1.7934,0.0,0.0,0.0,0,220.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,9,4,4,0,9->4,,7.384926,inf,0.0,191.0,191.0,7.384926,104.166667,126.642148,104.166667,0.0,0.0,0.0,0,191.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,10,4,4,0,10->4,,7.919298,inf,0.0,183.0,183.0,7.919298,104.166667,127.17652,104.166667,0.0,0.0,0.0,0,183.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,11,4,4,0,11->14->10->4,,23.864029,inf,0.0,180.0,180.0,23.864029,104.166667,143.121251,104.166667,0.0,0.0,0.0,0,180.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,12,4,4,0,12->14->10->4,,20.354661,inf,0.0,121.0,121.0,20.354661,104.166667,139.611883,104.166667,0.0,0.0,0.0,0,121.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,13,3,3,0,13->14->10->3,,17.056511,inf,0.0,166.0,166.0,17.056511,9.881423,42.02849,9.881423,0.0,0.0,0.0,0,166.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,14,3,4,1,14->10->3,,12.999735,inf,0.0,147.0,147.0,16.735456,104.166667,135.992678,104.166667,0.0,0.0,0.0,0,147.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,15,3,4,1,15->6->10->3,,18.153713,inf,0.0,187.0,187.0,17.295344,104.166667,136.552566,104.166667,0.0,0.0,0.0,0,187.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,16,3,3,0,16->3,,14.790054,inf,0.0,184.0,184.0,14.790054,9.881423,39.762032,9.881423,0.0,0.0,0.0,0,184.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,17,3,3,0,17->3,,6.647635,inf,0.0,144.0,144.0,6.647635,9.881423,31.619613,9.881423,0.0,0.0,0.0,0,144.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,18,3,3,0,18->3,,29.905639,inf,0.0,165.0,165.0,29.905639,9.881423,54.877617,9.881423,0.0,0.0,0.0,0,165.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,19,3,3,0,19->22->3,,28.851836,inf,0.0,171.0,171.0,28.851836,9.881423,53.823814,9.881423,0.0,0.0,0.0,0,171.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,20,3,3,0,20->21->3,,30.289412,inf,0.0,193.0,193.0,30.289412,9.881423,55.26139,9.881423,0.0,0.0,0.0,0,193.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,21,2,2,0,21->3->1->2,,42.489166,62.697429,0.0,207.0,207.0,42.489166,5.117707,62.697429,5.117707,0.0,0.0,0.0,0,207.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,22,2,2,0,22->3->1->2,,34.799293,55.007555,0.0,179.0,179.0,34.799293,5.117707,55.007555,5.117707,0.0,0.0,0.0,0,179.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,23,2,2,0,23->14->6->8->1->2,,46.618555,66.826818,0.0,202.0,202.0,43.616324,5.117707,63.824587,5.117707,0.0,0.0,0.0,0,202.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,24,2,2,0,24->23->10->4->7->2,,45.410864,65.619126,0.0,185.0,185.0,45.410864,5.117707,65.619126,5.117707,0.0,0.0,0.0,0,185.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B1,25,2,2,0,25->23->10->4->7->2,,49.370951,69.579214,0.0,187.0,187.0,44.370132,5.117707,64.578395,5.117707,0.0,0.0,0.0,0,187.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B3,1,1,1,0,1,1,0.0,15.926956,0.0,154.0,154.0,0.0,32.679739,47.770294,32.679739,0.0,0.0,0.0,0,154.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B3,2,2,2,0,2,2,0.0,20.208263,0.0,171.0,171.0,0.0,2.663825,17.754381,2.663825,0.0,0.0,0.0,0,171.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B3,3,3,3,0,3,3,0.0,inf,0.0,163.0,163.0,0.0,4.306632,19.397188,4.306632,0.0,0.0,0.0,0,163.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B3,4,4,4,0,4,4,0.0,inf,0.0,152.0,152.0,0.0,4.432624,19.52318,4.432624,0.0,0.0,0.0,0,152.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B3,5,4,4,0,5->8->7->4,5->8->7->4,11.517401,inf,0.0,216.0,216.0,11.517401,4.432624,31.040581,4.432624,0.0,0.0,0.0,0,216.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,SM,0,B3,6,4,1,1,6->9->4,6->8->1,10.84589,inf,0.0,179.0,179.0,12.011096,32.679739,59.78139,32.679739,0.0,0.0,0.0,0,179.0,0.5,0.5,0.0,5,0.0,0.0
